_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
4858,05,Nordrhein-Westfalen,2022-02-12,301772,1683.5,273268,1524.5
4859,05,Nordrhein-Westfalen,2022-02-13,297798,1661.3,270333,1508.1
4860,05,Nordrhein-Westfalen,2022-02-14,288724,1610.7,265295,1480.0
4861,05,Nordrhein-Westfalen,2022-02-15,281418,1569.9,257616,1437.1
4862,05,Nordrhein-Westfalen,2022-02-16,271787,1516.2,250148,1395.5
4863,05,Nordrhein-Westfalen,2022-02-17,261694,1459.9,243778,1359.9
4864,05,Nordrhein-Westfalen,2022-02-18,248022,1383.6,231247,1290.0
4865,05,Nordrhein-Westfalen,2022-02-19,244053,1361.5,226075,1261.2
4866,05,Nordrhein-Westfalen,2022-02-20,238763,1332.0,224053,1249.9
4867,05,Nordrhein-Westfalen,2022-02-21,230869,1287.9,213178,1189.2
4868,05,Nordrhein-Westfalen,2022-02-22,224322,1251.4,206526,1152.1
4869,05,Nordrhein-Westfalen,2022-02-23,218973,1221.6,202615,1130.3
4870,05,Nordrhein-Westfalen,2022-02-24,212583,1185.9,200406,1118.0
4871,05,Nordrhein-Westfalen,2022-02-25,209093,1166.5,198406,1106.8
4872,05,Nordrhein-Westfalen,2022-02-26,203709,1136.4,194908,1087.3
4873,05,Nordrhein-Westfalen,2022-02-27,202233,1128.2,192963,1076.5
4874,05,Nordrhein-Westfalen,2022-02-28,196251,1094.8,184031,1026.6
4875,05,Nordrhein-Westfalen,2022-03-01,189350,1056.3,175857,981.0
4876,05,Nordrhein-Westfalen,2022-03-02,187279,1044.8,172695,963.4
4877,05,Nordrhein-Westfalen,2022-03-03,200527,1118.7,180102,1004.7
4878,05,Nordrhein-Westfalen,2022-03-04,208596,1163.7,191315,1067.3
4879,05,Nordrhein-Westfalen,2022-03-05,212054,1183.0,194841,1086.9
4880,05,Nordrhein-Westfalen,2022-03-06,226405,1263.0,203042,1132.7
4881,05,Nordrhein-Westfalen,2022-03-07,239256,1334.7,220862,1232.1
4882,05,Nordrhein-Westfalen,2022-03-08,254346,1418.9,228976,1277.4
4883,05,Nordrhein-Westfalen,2022-03-09,265063,1478.7,241357,1346.4
4884,05,Nordrhein-Westfalen,2022-03-10,267022,1489.6,242980,1355.5
4885,05,Nordrhein-Westfalen,2022-03-11,271933,1517.0,245431,1369.2
4886,05,Nordrhein-Westfalen,2022-03-12,277451,1547.8,249936,1394.3
4887,05,Nordrhein-Westfalen,2022-03-13,270495,1509.0,241966,1349.8
4888,05,Nordrhein-Westfalen,2022-03-14,276449,1542.2,247781,1382.3
4889,05,Nordrhein-Westfalen,2022-03-15,281948,1572.9,251625,1403.7
4890,05,Nordrhein-Westfalen,2022-03-16,289636,1615.8,257338,1435.6
4891,05,Nordrhein-Westfalen,2022-03-17,294485,1642.8,261977,1461.5
4892,05,Nordrhein-Westfalen,2022-03-18,295830,1650.3,262413,1463.9
4893,05,Nordrhein-Westfalen,2022-03-19,290128,1618.5,253699,1415.3
4894,05,Nordrhein-Westfalen,2022-03-20,292448,1631.5,251684,1404.1
4895,05,Nordrhein-Westfalen,2022-03-21,295900,1650.7,253855,1416.2
4896,05,Nordrhein-Westfalen,2022-03-22,295638,1649.3,250822,1399.2
4897,05,Nordrhein-Westfalen,2022-03-23,296126,1652.0,251675,1404.0
4898,05,Nordrhein-Westfalen,2022-03-24,292924,1634.1,250148,1395.5
4899,05,Nordrhein-Westfalen,2022-03-25,291058,1623.7,251251,1401.6
4900,05,Nordrhein-Westfalen,2022-03-26,294137,1640.9,251891,1405.2
4901,05,Nordrhein-Westfalen,2022-03-27,289266,1613.7,249821,1393.7
4902,05,Nordrhein-Westfalen,2022-03-28,279680,1560.2,245272,1368.3
4903,05,Nordrhein-Westfalen,2022-03-29,275837,1538.8,243522,1358.5
4904,05,Nordrhein-Westfalen,2022-03-30,263960,1472.5,235660,1314.7
4905,05,Nordrhein-Westfalen,2022-03-31,254602,1420.3,230927,1288.3
4906,05,Nordrhein-Westfalen,2022-04-01,243863,1360.4,223689,1247.9
4907,05,Nordrhein-Westfalen,2022-04-02,236423,1318.9,217746,1214.7
4908,05,Nordrhein-Westfalen,2022-04-03,232207,1295.4,213776,1192.6
4909,05,Nordrhein-Westfalen,2022-04-04,227540,1269.4,212311,1184.4
4910,05,Nordrhein-Westfalen,2022-04-05,214444,1196.3,200026,1115.9
4911,05,Nordrhein-Westfalen,2022-04-06,205645,1147.2,192427,1073.5
4912,05,Nordrhein-Westfalen,2022-04-07,195945,1093.1,183803,1025.4
4913,05,Nordrhein-Westfalen,2022-04-08,191496,1068.3,180346,1006.1
4914,05,Nordrhein-Westfalen,2022-04-09,189719,1058.4,177158,988.3
4915,05,Nordrhein-Westfalen,2022-04-10,189988,1059.9,177322,989.2
4916,05,Nordrhein-Westfalen,2022-04-11,186742,1041.8,173920,970.2
4917,05,Nordrhein-Westfalen,2022-04-12,184361,1028.5,169374,944.9
4918,05,Nordrhein-Westfalen,2022-04-13,180002,1004.2,165027,920.6
4919,05,Nordrhein-Westfalen,2022-04-14,180162,1005.1,165391,922.7
4920,05,Nordrhein-Westfalen,2022-04-15,166422,928.4,148617,829.1
4921,05,Nordrhein-Westfalen,2022-04-16,161631,901.7,143963,803.1
4922,05,Nordrhein-Westfalen,2022-04-17,158827,886.0,137691,768.1
4923,05,Nordrhein-Westfalen,2022-04-18,141642,790.2,120125,670.1
4924,05,Nordrhein-Westfalen,2022-04-19,137261,765.7,121168,676.0
4925,05,Nordrhein-Westfalen,2022-04-20,141044,786.8,125815,701.9
4926,05,Nordrhein-Westfalen,2022-04-21,139296,777.1,126733,707.0
4927,05,Nordrhein-Westfalen,2022-04-22,148592,828.9,139399,777.7
4928,05,Nordrhein-Westfalen,2022-04-23,148503,828.4,138449,772.4
4929,05,Nordrhein-Westfalen,2022-04-24,147433,822.5,136977,764.1
4930,05,Nordrhein-Westfalen,2022-04-25,160574,895.8,151354,844.3
4931,05,Nordrhein-Westfalen,2022-04-26,156199,871.4,148274,827.2
4932,05,Nordrhein-Westfalen,2022-04-27,143168,798.7,135736,757.2
4933,05,Nordrhein-Westfalen,2022-04-28,131374,732.9,124724,695.8
4934,05,Nordrhein-Westfalen,2022-04-29,122658,684.3,116575,650.3
4935,05,Nordrhein-Westfalen,2022-04-30,118157,659.2,111688,623.1
4936,05,Nordrhein-Westfalen,2022-05-01,115363,643.6,107686,600.7
4937,05,Nordrhein-Westfalen,2022-05-02,109689,611.9,103613,578.0
4938,05,Nordrhein-Westfalen,2022-05-03,104316,581.9,97141,541.9
4939,05,Nordrhein-Westfalen,2022-05-04,99418,554.6,93075,519.2
4940,05,Nordrhein-Westfalen,2022-05-05,96996,541.1,91439,510.1
4941,05,Nordrhein-Westfalen,2022-05-06,95805,534.5,91139,508.4
4942,05,Nordrhein-Westfalen,2022-05-07,94365,526.4,87946,490.6
4943,05,Nordrhein-Westfalen,2022-05-08,94198,525.5,85959,479.5
4944,05,Nordrhein-Westfalen,2022-05-09,93380,520.9,87224,486.6
4945,05,Nordrhein-Westfalen,2022-05-10,90891,507.0,84793,473.0
4946,05,Nordrhein-Westfalen,2022-05-11,88988,496.4,83821,467.6
4947,05,Nordrhein-Westfalen,2022-05-12,86404,482.0,80963,451.7
4948,05,Nordrhein-Westfalen,2022-05-13,83947,468.3,78962,440.5
4949,05,Nordrhein-Westfalen,2022-05-14,82340,459.3,76268,425.5
4950,05,Nordrhein-Westfalen,2022-05-15,81067,452.2,73834,411.9
4951,05,Nordrhein-Westfalen,2022-05-16,78882,440.1,72525,404.6
4952,05,Nordrhein-Westfalen,2022-05-17,75504,421.2,69549,388.0
4953,05,Nordrhein-Westfalen,2022-05-18,72550,404.7,66825,372.8
4954,05,Nordrhein-Westfalen,2022-05-19,69356,386.9,64839,361.7
4955,05,Nordrhein-Westfalen,2022-05-20,66590,371.5,62258,347.3
4956,05,Nordrhein-Westfalen,2022-05-21,65223,363.9,60112,335.3
4957,05,Nordrhein-Westfalen,2022-05-22,64882,362.0,58559,326.7
4958,05,Nordrhein-Westfalen,2022-05-23,61721,344.3,57336,319.9
4959,05,Nordrhein-Westfalen,2022-05-24,57473,320.6,53778,300.0
4960,05,Nordrhein-Westfalen,2022-05-25,53069,296.1,49561,276.5
4961,05,Nordrhein-Westfalen,2022-05-26,45576,254.3,40975,228.6
4962,05,Nordrhein-Westfalen,2022-05-27,43281,241.4,38925,217.1
4963,05,Nordrhein-Westfalen,2022-05-28,42714,238.3,37445,208.9
4964,05,Nordrhein-Westfalen,2022-05-29,42642,237.9,36332,202.7
4965,05,Nordrhein-Westfalen,2022-05-30,42669,238.0,38296,213.6
4966,05,Nordrhein-Westfalen,2022-05-31,44279,247.0,39603,220.9
4967,05,Nordrhein-Westfalen,2022-06-01,46900,261.6,42784,238.7
4968,05,Nordrhein-Westfalen,2022-06-02,54628,304.7,49754,277.6
4969,05,Nordrhein-Westfalen,2022-06-03,57740,322.1,53068,296.0
4970,05,Nordrhein-Westfalen,2022-06-04,58692,327.4,49817,277.9
4971,05,Nordrhein-Westfalen,2022-06-05,59057,329.5,50646,282.5
4972,05,Nordrhein-Westfalen,2022-06-06,52222,291.3,42360,236.3
4973,05,Nordrhein-Westfalen,2022-06-07,56712,316.4,48853,272.5
4974,05,Nordrhein-Westfalen,2022-06-08,66107,368.8,57818,322.5
4975,05,Nordrhein-Westfalen,2022-06-09,74456,415.4,67605,377.1
4976,05,Nordrhein-Westfalen,2022-06-10,80739,450.4,73642,410.8
4977,05,Nordrhein-Westfalen,2022-06-11,82751,461.6,69538,387.9
4978,05,Nordrhein-Westfalen,2022-06-12,85013,474.3,72354,403.6
4979,05,Nordrhein-Westfalen,2022-06-13,101495,566.2,91585,510.9
4980,05,Nordrhein-Westfalen,2022-06-14,108515,605.4,98095,547.2
4981,05,Nordrhein-Westfalen,2022-06-15,109200,609.2,101216,564.6
4982,05,Nordrhein-Westfalen,2022-06-16,98602,550.1,85937,479.4
4983,05,Nordrhein-Westfalen,2022-06-17,100149,558.7,88797,495.4
4984,05,Nordrhein-Westfalen,2022-06-18,102439,571.5,82846,462.2
4985,05,Nordrhein-Westfalen,2022-06-19,103015,574.7,85229,475.5
4986,05,Nordrhein-Westfalen,2022-06-20,109104,608.7,93986,524.3
4987,05,Nordrhein-Westfalen,2022-06-21,117070,653.1,98839,551.4
4988,05,Nordrhein-Westfalen,2022-06-22,126376,705.0,110599,617.0
4989,05,Nordrhein-Westfalen,2022-06-23,145556,812.0,132350,738.3
4990,05,Nordrhein-Westfalen,2022-06-24,151879,847.3,139432,777.8
4991,05,Nordrhein-Westfalen,2022-06-25,153951,858.8,131472,733.4
4992,05,Nordrhein-Westfalen,2022-06-26,153882,858.4,126763,707.2
4993,05,Nordrhein-Westfalen,2022-06-27,154279,860.7,138744,774.0
4994,05,Nordrhein-Westfalen,2022-06-28,155250,866.1,138751,774.0
4995,05,Nordrhein-Westfalen,2022-06-29,155186,865.7,140251,782.4
4996,05,Nordrhein-Westfalen,2022-06-30,154168,860.0,138564,773.0
4997,05,Nordrhein-Westfalen,2022-07-01,153962,858.9,140287,782.6
4998,05,Nordrhein-Westfalen,2022-07-02,151404,844.6,130365,727.3
4999,05,Nordrhein-Westfalen,2022-07-03,151471,845.0,125720,701.3
5000,05,Nordrhein-Westfalen,2022-07-04,147242,821.4,133701,745.9
5001,05,Nordrhein-Westfalen,2022-07-05,143149,798.6,129254,721.1
5002,05,Nordrhein-Westfalen,2022-07-06,140036,781.2,128018,714.2
5003,05,Nordrhein-Westfalen,2022-07-07,136219,759.9,125214,698.5
5004,05,Nordrhein-Westfalen,2022-07-08,131585,734.1,120840,674.1
5005,05,Nordrhein-Westfalen,2022-07-09,130881,730.1,113397,632.6
5006,05,Nordrhein-Westfalen,2022-07-10,129959,725.0,108657,606.2
5007,05,Nordrhein-Westfalen,2022-07-11,130565,728.4,118426,660.7
5008,05,Nordrhein-Westfalen,2022-07-12,129200,720.8,117228,654.0
5009,05,Nordrhein-Westfalen,2022-07-13,127386,710.6,116083,647.6
5010,05,Nordrhein-Westfalen,2022-07-14,125974,702.8,116723,651.2
5011,05,Nordrhein-Westfalen,2022-07-15,125671,701.1,115921,646.7
5012,05,Nordrhein-Westfalen,2022-07-16,124476,694.4,108946,607.8
5013,05,Nordrhein-Westfalen,2022-07-17,124120,692.4,105102,586.3
5014,05,Nordrhein-Westfalen,2022-07-18,122487,683.3,111780,623.6
5015,05,Nordrhein-Westfalen,2022-07-19,118591,661.6,107173,597.9
5016,05,Nordrhein-Westfalen,2022-07-20,113410,632.7,102527,572.0
5017,05,Nordrhein-Westfalen,2022-07-21,109984,613.6,100247,559.2
5018,05,Nordrhein-Westfalen,2022-07-22,106689,595.2,96628,539.1
5019,05,Nordrhein-Westfalen,2022-07-23,106490,594.1,90845,506.8
5020,05,Nordrhein-Westfalen,2022-07-24,106646,594.9,87276,486.9
5021,05,Nordrhein-Westfalen,2022-07-25,103412,576.9,92303,514.9
5022,05,Nordrhein-Westfalen,2022-07-26,101153,564.3,91825,512.3
5023,05,Nordrhein-Westfalen,2022-07-27,98371,548.8,90863,506.9
5024,05,Nordrhein-Westfalen,2022-07-28,94836,529.1,89143,497.3
5025,05,Nordrhein-Westfalen,2022-07-29,91653,511.3,86003,479.8
5026,05,Nordrhein-Westfalen,2022-07-30,90253,503.5,80241,447.6
5027,05,Nordrhein-Westfalen,2022-07-31,89598,499.8,76415,426.3
5028,05,Nordrhein-Westfalen,2022-08-01,88122,491.6,81031,452.0
5029,05,Nordrhein-Westfalen,2022-08-02,86048,480.0,78948,440.4
5030,05,Nordrhein-Westfalen,2022-08-03,83859,467.8,78099,435.7
5031,05,Nordrhein-Westfalen,2022-08-04,83417,465.4,78203,436.3
5032,05,Nordrhein-Westfalen,2022-08-05,81864,456.7,77100,430.1
5033,05,Nordrhein-Westfalen,2022-08-06,81809,456.4,72706,405.6
5034,05,Nordrhein-Westfalen,2022-08-07,81288,453.5,69512,387.8
5035,05,Nordrhein-Westfalen,2022-08-08,79733,444.8,73108,407.8
5036,05,Nordrhein-Westfalen,2022-08-09,77102,430.1,70887,395.5
5037,05,Nordrhein-Westfalen,2022-08-10,76384,426.1,70652,394.1
5038,05,Nordrhein-Westfalen,2022-08-11,75780,422.7,69920,390.1
5039,05,Nordrhein-Westfalen,2022-08-12,76762,428.2,71345,398.0
5040,05,Nordrhein-Westfalen,2022-08-13,76442,426.4,66998,373.8
5041,05,Nordrhein-Westfalen,2022-08-14,76246,425.3,64349,359.0
5042,05,Nordrhein-Westfalen,2022-08-15,76987,429.5,70361,392.5
5043,05,Nordrhein-Westfalen,2022-08-16,77075,430.0,70389,392.7
5044,05,Nordrhein-Westfalen,2022-08-17,76848,428.7,71251,397.5
5045,05,Nordrhein-Westfalen,2022-08-18,76021,424.1,71458,398.6
5046,05,Nordrhein-Westfalen,2022-08-19,74851,417.6,70392,392.7
5047,05,Nordrhein-Westfalen,2022-08-20,74871,417.7,66369,370.2
5048,05,Nordrhein-Westfalen,2022-08-21,74430,415.2,63892,356.4
5049,05,Nordrhein-Westfalen,2022-08-22,72117,402.3,65420,365.0
5050,05,Nordrhein-Westfalen,2022-08-23,70412,392.8,64021,357.1
5051,05,Nordrhein-Westfalen,2022-08-24,67549,376.8,62794,350.3
5052,05,Nordrhein-Westfalen,2022-08-25,65591,365.9,60756,338.9
5053,05,Nordrhein-Westfalen,2022-08-26,64168,358.0,59793,333.6
5054,05,Nordrhein-Westfalen,2022-08-27,63304,353.1,55729,310.9
5055,05,Nordrhein-Westfalen,2022-08-28,63152,352.3,53641,299.2
5056,05,Nordrhein-Westfalen,2022-08-29,60998,340.3,54740,305.4
5057,05,Nordrhein-Westfalen,2022-08-30,59081,329.6,53987,301.2
5058,05,Nordrhein-Westfalen,2022-08-31,57232,319.3,53220,296.9
5059,05,Nordrhein-Westfalen,2022-09-01,54925,306.4,51636,288.1
5060,05,Nordrhein-Westfalen,2022-09-02,53320,297.5,50119,279.6
5061,05,Nordrhein-Westfalen,2022-09-03,53091,296.2,46910,261.7
5062,05,Nordrhein-Westfalen,2022-09-04,52636,293.6,44978,250.9
5063,05,Nordrhein-Westfalen,2022-09-05,50578,282.2,45837,255.7
5064,05,Nordrhein-Westfalen,2022-09-06,48988,273.3,44707,249.4
5065,05,Nordrhein-Westfalen,2022-09-07,48456,270.3,44657,249.1
5066,05,Nordrhein-Westfalen,2022-09-08,47655,265.8,44566,248.6
5067,05,Nordrhein-Westfalen,2022-09-09,46385,258.8,43047,240.1
5068,05,Nordrhein-Westfalen,2022-09-10,45813,255.6,40005,223.2
5069,05,Nordrhein-Westfalen,2022-09-11,45673,254.8,38475,214.6
5070,05,Nordrhein-Westfalen,2022-09-12,45332,252.9,41234,230.0
5071,05,Nordrhein-Westfalen,2022-09-13,44444,247.9,40057,223.5
5072,05,Nordrhein-Westfalen,2022-09-14,43748,244.1,39914,222.7
5073,05,Nordrhein-Westfalen,2022-09-15,44257,246.9,40646,226.7
5074,05,Nordrhein-Westfalen,2022-09-16,44654,249.1,41145,229.5
5075,05,Nordrhein-Westfalen,2022-09-17,44392,247.6,38675,215.8
5076,05,Nordrhein-Westfalen,2022-09-18,44483,248.2,37286,208.0
5077,05,Nordrhein-Westfalen,2022-09-19,44668,249.2,40159,224.0
5078,05,Nordrhein-Westfalen,2022-09-20,45173,252.0,40992,228.7
5079,05,Nordrhein-Westfalen,2022-09-21,46398,258.8,41731,232.8
5080,05,Nordrhein-Westfalen,2022-09-22,47819,266.8,43636,243.4
5081,05,Nordrhein-Westfalen,2022-09-23,49755,277.6,45161,251.9
5082,05,Nordrhein-Westfalen,2022-09-24,50839,283.6,42953,239.6
5083,05,Nordrhein-Westfalen,2022-09-25,51937,289.7,41463,231.3
5084,05,Nordrhein-Westfalen,2022-09-26,55967,312.2,49017,273.4
5085,05,Nordrhein-Westfalen,2022-09-27,61459,342.9,53715,299.7
5086,05,Nordrhein-Westfalen,2022-09-28,67956,379.1,60692,338.6
5087,05,Nordrhein-Westfalen,2022-09-29,72497,404.4,66063,368.5
5088,05,Nordrhein-Westfalen,2022-09-30,77021,429.7,69135,385.7
5089,05,Nordrhein-Westfalen,2022-10-01,79197,441.8,65855,367.4
5090,05,Nordrhein-Westfalen,2022-10-02,79945,446.0,63287,353.1
5091,05,Nordrhein-Westfalen,2022-10-03,71483,398.8,50658,282.6
5092,05,Nordrhein-Westfalen,2022-10-04,76544,427.0,62146,346.7
5093,05,Nordrhein-Westfalen,2022-10-05,86773,484.1,70967,395.9
5094,05,Nordrhein-Westfalen,2022-10-06,97251,542.5,83341,464.9
5095,05,Nordrhein-Westfalen,2022-10-07,104452,582.7,90917,507.2
5096,05,Nordrhein-Westfalen,2022-10-08,106718,595.3,85622,477.7
5097,05,Nordrhein-Westfalen,2022-10-09,108293,604.1,82406,459.7
5098,05,Nordrhein-Westfalen,2022-10-10,126270,704.4,110206,614.8
5099,05,Nordrhein-Westfalen,2022-10-11,130974,730.7,115254,643.0
5100,05,Nordrhein-Westfalen,2022-10-12,129282,721.2,114296,637.6
5101,05,Nordrhein-Westfalen,2022-10-13,126125,703.6,112732,628.9
5102,05,Nordrhein-Westfalen,2022-10-14,124864,696.6,112462,627.4
5103,05,Nordrhein-Westfalen,2022-10-15,123853,690.9,105064,586.1
5104,05,Nordrhein-Westfalen,2022-10-16,124271,693.3,100346,559.8
5105,05,Nordrhein-Westfalen,2022-10-17,127163,709.4,111381,621.4
5106,05,Nordrhein-Westfalen,2022-10-18,128870,718.9,114329,637.8
5107,05,Nordrhein-Westfalen,2022-10-19,130548,728.3,115103,642.1
5108,05,Nordrhein-Westfalen,2022-10-20,129417,722.0,116789,651.5
5109,05,Nordrhein-Westfalen,2022-10-21,126688,706.7,116296,648.8
5110,05,Nordrhein-Westfalen,2022-10-22,126362,704.9,109913,613.2
5111,05,Nordrhein-Westfalen,2022-10-23,125861,702.1,104778,584.5
5112,05,Nordrhein-Westfalen,2022-10-24,120111,670.1,109742,612.2
5113,05,Nordrhein-Westfalen,2022-10-25,114742,640.1,103699,578.5
5114,05,Nordrhein-Westfalen,2022-10-26,107189,598.0,98247,548.1
5115,05,Nordrhein-Westfalen,2022-10-27,103181,575.6,96193,536.6
5116,05,Nordrhein-Westfalen,2022-10-28,99636,555.8,92916,518.3
5117,05,Nordrhein-Westfalen,2022-10-29,97385,543.3,86667,483.5
5118,05,Nordrhein-Westfalen,2022-10-30,95740,534.1,81965,457.3
5119,05,Nordrhein-Westfalen,2022-10-31,90498,504.9,82174,458.4
5120,05,Nordrhein-Westfalen,2022-11-01,73673,411.0,60285,336.3
5121,05,Nordrhein-Westfalen,2022-11-02,71612,399.5,64791,361.4
5122,05,Nordrhein-Westfalen,2022-11-03,70300,392.2,64910,362.1
5123,05,Nordrhein-Westfalen,2022-11-04,68539,382.4,63462,354.0
5124,05,Nordrhein-Westfalen,2022-11-05,68019,379.5,59449,331.6
5125,05,Nordrhein-Westfalen,2022-11-06,66951,373.5,56371,314.5
5126,05,Nordrhein-Westfalen,2022-11-07,65068,363.0,59858,333.9
5127,05,Nordrhein-Westfalen,2022-11-08,71759,400.3,67222,375.0
5128,05,Nordrhein-Westfalen,2022-11-09,65387,364.8,61444,342.8
5129,05,Nordrhein-Westfalen,2022-11-10,59463,331.7,55745,311.0
5130,05,Nordrhein-Westfalen,2022-11-11,56488,315.1,52515,293.0
5131,05,Nordrhein-Westfalen,2022-11-12,55433,309.2,48923,272.9
5132,05,Nordrhein-Westfalen,2022-11-13,55049,307.1,46866,261.4
5133,05,Nordrhein-Westfalen,2022-11-14,52394,292.3,48189,268.8
5134,05,Nordrhein-Westfalen,2022-11-15,50764,283.2,46370,258.7
5135,05,Nordrhein-Westfalen,2022-11-16,49073,273.8,45852,255.8
5136,05,Nordrhein-Westfalen,2022-11-17,48273,269.3,44723,249.5
5137,05,Nordrhein-Westfalen,2022-11-18,47521,265.1,44064,245.8
5138,05,Nordrhein-Westfalen,2022-11-19,47659,265.9,41493,231.5
5139,05,Nordrhein-Westfalen,2022-11-20,47539,265.2,39764,221.8
5140,05,Nordrhein-Westfalen,2022-11-21,46956,261.9,42049,234.6
5141,05,Nordrhein-Westfalen,2022-11-22,46537,259.6,42200,235.4
5142,05,Nordrhein-Westfalen,2022-11-23,46858,261.4,42725,238.3
5143,05,Nordrhein-Westfalen,2022-11-24,46618,260.1,43671,243.6
5144,05,Nordrhein-Westfalen,2022-11-25,46708,260.6,43414,242.2
5145,05,Nordrhein-Westfalen,2022-11-26,46544,259.7,40680,226.9
5146,05,Nordrhein-Westfalen,2022-11-27,46466,259.2,39077,218.0
5147,05,Nordrhein-Westfalen,2022-11-28,46785,261.0,42796,238.7
5148,05,Nordrhein-Westfalen,2022-11-29,47401,264.4,43458,242.4
5149,05,Nordrhein-Westfalen,2022-11-30,47491,264.9,43903,244.9
5150,05,Nordrhein-Westfalen,2022-12-01,46987,262.1,43816,244.4
5151,05,Nordrhein-Westfalen,2022-12-02,46643,260.2,43116,240.5
5152,05,Nordrhein-Westfalen,2022-12-03,46573,259.8,40566,226.3
5153,05,Nordrhein-Westfalen,2022-12-04,46573,259.8,39035,217.8
5154,05,Nordrhein-Westfalen,2022-12-05,46005,256.6,41883,233.6
5155,05,Nordrhein-Westfalen,2022-12-06,46351,258.6,42392,236.5
5156,05,Nordrhein-Westfalen,2022-12-07,46471,259.2,42845,239.0
5157,05,Nordrhein-Westfalen,2022-12-08,48369,269.8,44591,248.8
5158,05,Nordrhein-Westfalen,2022-12-09,49150,274.2,45523,254.0
5159,05,Nordrhein-Westfalen,2022-12-10,49972,278.8,43044,240.1
5160,05,Nordrhein-Westfalen,2022-12-11,50171,279.9,41512,231.6
5161,05,Nordrhein-Westfalen,2022-12-12,52589,293.4,47583,265.4
5162,05,Nordrhein-Westfalen,2022-12-13,55263,308.3,50152,279.8
5163,05,Nordrhein-Westfalen,2022-12-14,60812,339.2,53768,300.0
5164,05,Nordrhein-Westfalen,2022-12-15,63197,352.6,57004,318.0
5165,05,Nordrhein-Westfalen,2022-12-16,64541,360.0,59258,330.6
5166,05,Nordrhein-Westfalen,2022-12-17,65210,363.8,55942,312.1
5167,05,Nordrhein-Westfalen,2022-12-18,65846,367.3,54202,302.4
5168,05,Nordrhein-Westfalen,2022-12-19,67398,376.0,59164,330.1
5169,05,Nordrhein-Westfalen,2022-12-20,68295,381.0,61471,342.9
5170,05,Nordrhein-Westfalen,2022-12-21,67469,376.4,61415,342.6
5171,05,Nordrhein-Westfalen,2022-12-22,68547,382.4,63874,356.3
5172,05,Nordrhein-Westfalen,2022-12-23,69831,389.6,64899,362.0
5173,05,Nordrhein-Westfalen,2022-12-24,69154,385.8,60915,339.8
5174,05,Nordrhein-Westfalen,2022-12-25,68875,384.2,58539,326.6
5175,05,Nordrhein-Westfalen,2022-12-26,58023,323.7,-99,-99
5176,05,Nordrhein-Westfalen,2022-12-27,55143,307.6,-99,-99
5177,05,Nordrhein-Westfalen,2022-12-28,52122,290.8,-99,-99
5178,05,Nordrhein-Westfalen,2022-12-29,48249,269.2,-99,-99
5179,05,Nordrhein-Westfalen,2022-12-30,42345,236.2,-99,-99
5180,05,Nordrhein-Westfalen,2022-12-31,39029,217.7,-99,-99
5181,06,Hessen,2020-03-01,4,0.1,-99,-99
5182,06,Hessen,2020-03-02,8,0.1,-99,-99
5183,06,Hessen,2020-03-03,12,0.2,-99,-99
5184,06,Hessen,2020-03-04,14,0.2,-99,-99
5185,06,Hessen,2020-03-05,20,0.3,-99,-99
5186,06,Hessen,2020-03-06,20,0.3,-99,-99
5187,06,Hessen,2020-03-07,24,0.4,-99,-99
5188,06,Hessen,2020-03-08,21,0.3,-99,-99
5189,06,Hessen,2020-03-09,37,0.6,-99,-99
5190,06,Hessen,2020-03-10,49,0.8,-99,-99
5191,06,Hessen,2020-03-11,84,1.3,-99,-99
5192,06,Hessen,2020-03-12,117,1.9,-99,-99
5193,06,Hessen,2020-03-13,195,3.1,-99,-99
5194,06,Hessen,2020-03-14,273,4.3,-99,-99
5195,06,Hessen,2020-03-15,297,4.7,-99,-99
5196,06,Hessen,2020-03-16,404,6.4,-99,-99
5197,06,Hessen,2020-03-17,555,8.8,-99,-99
5198,06,Hessen,2020-03-18,743,11.8,-99,-99
5199,06,Hessen,2020-03-19,907,14.4,-99,-99
5200,06,Hessen,2020-03-20,1040,16.5,-99,-99
5201,06,Hessen,2020-03-21,1092,17.4,-99,-99
5202,06,Hessen,2020-03-22,1127,17.9,-99,-99
5203,06,Hessen,2020-03-23,1276,20.3,-99,-99
5204,06,Hessen,2020-03-24,1344,21.4,-99,-99
5205,06,Hessen,2020-03-25,1367,21.7,-99,-99
5206,06,Hessen,2020-03-26,1465,23.3,-99,-99
5207,06,Hessen,2020-03-27,1561,24.8,-99,-99
5208,06,Hessen,2020-03-28,1613,25.6,-99,-99
5209,06,Hessen,2020-03-29,1694,26.9,-99,-99
5210,06,Hessen,2020-03-30,1600,25.4,-99,-99
5211,06,Hessen,2020-03-31,1619,25.7,-99,-99
5212,06,Hessen,2020-04-01,1701,27.0,-99,-99
5213,06,Hessen,2020-04-02,1667,26.5,-99,-99
5214,06,Hessen,2020-04-03,1609,25.6,-99,-99
5215,06,Hessen,2020-04-04,1647,26.2,-99,-99
5216,06,Hessen,2020-04-05,1598,25.4,-99,-99
5217,06,Hessen,2020-04-06,1555,24.7,-99,-99
5218,06,Hessen,2020-04-07,1557,24.7,-99,-99
5219,06,Hessen,2020-04-08,1533,24.4,-99,-99
5220,06,Hessen,2020-04-09,1557,24.7,-99,-99
5221,06,Hessen,2020-04-10,1461,23.2,-99,-99
5222,06,Hessen,2020-04-11,1388,22.1,-99,-99
